"age","workclass","educatoin","education_num","marital_status","occupation","race","sex","hours_per_week","income"
42,"Private","Bachelors",13,"Single","Sales","White","Male",40,"<=50K"
60,"Self-Employed","Some-college",10,"Married","Blue-Collar","White","Male",15,"<=50K"
41,"Private","HS-grad",9,"Married","Sales","White","Male",45,">50K"
45,"Government","HS-grad",9,"Single","Blue-Collar","Asian-Pac-Islander","Female",40,"<=50K"
67,"Other/Unknown","5th-6th",3,"Married","Other/Unknown","White","Male",49,"<=50K"
36,"Self-Employed","Bachelors",13,"Married","Blue-Collar","Black","Male",48,"<=50K"
52,"Government","Masters",14,"Divorced","Professional","Asian-Pac-Islander","Female",40,"<=50K"
28,"Private","Doctorate",16,"Single","White-Collar","White","Male",18,"<=50K"
83,"Self-Employed","HS-grad",9,"Divorced","Sales","White","Male",20,"<=50K"
17,"Private","11th",7,"Single","Service","White","Male",20,"<=50K"
27,"Private","Assoc-voc",11,"Single","Blue-Collar","White","Male",40,"<=50K"
35,"Self-Employed","Assoc-voc",11,"Single","Blue-Collar","White","Male",60,"<=50K"
40,"Private","Some-college",10,"Single","White-Collar","White","Female",40,"<=50K"
23,"Private","Assoc-acdm",12,"Married","Sales","White","Female",25,"<=50K"
51,"Government","11th",7,"Married","Blue-Collar","Black","Male",40,"<=50K"
51,"Private","1st-4th",2,"Married","Service","White","Male",54,"<=50K"
82,"Other/Unknown","10th",6,"Widowed","Other/Unknown","White","Male",20,"<=50K"
28,"Private","HS-grad",9,"Single","White-Collar","White","Female",45,"<=50K"
53,"Private","HS-grad",9,"Married","Service","White","Male",50,">50K"
29,"Private","Bachelors",13,"Single","White-Collar","White","Female",35,"<=50K"
19,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",45,"<=50K"
30,"Private","Bachelors",13,"Married","Sales","White","Female",50,"<=50K"
23,"Private","7th-8th",4,"Single","Blue-Collar","Black","Female",40,"<=50K"
66,"Private","Bachelors",13,"Married","Sales","White","Male",15,">50K"
27,"Private","11th",7,"Single","Blue-Collar","White","Male",40,"<=50K"
35,"Private","HS-grad",9,"Married","Blue-Collar","Black","Male",40,"<=50K"
17,"Private","12th",8,"Single","Blue-Collar","White","Male",15,"<=50K"
27,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",40,"<=50K"
27,"Private","Prof-school",15,"Single","Professional","White","Male",50,"<=50K"
44,"Government","Bachelors",13,"Married","Service","Black","Female",40,">50K"
64,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",16,"<=50K"
62,"Self-Employed","HS-grad",9,"Widowed","Sales","White","Female",15,"<=50K"
26,"Private","Some-college",10,"Married","Sales","White","Male",40,"<=50K"
40,"Private","HS-grad",9,"Separated","Blue-Collar","White","Male",40,"<=50K"
40,"Private","Doctorate",16,"Married","Professional","White","Male",40,">50K"
35,"Private","HS-grad",9,"Divorced","White-Collar","White","Female",40,"<=50K"
25,"Private","Bachelors",13,"Single","Professional","Asian-Pac-Islander","Male",40,"<=50K"
52,"Government","Some-college",10,"Widowed","White-Collar","White","Female",24,"<=50K"
46,"Private","Some-college",10,"Married","White-Collar","White","Female",40,">50K"
30,"Private","HS-grad",9,"Married","Blue-Collar","Amer-Indian-Eskimo","Male",40,"<=50K"
52,"Private","Some-college",10,"Married","White-Collar","White","Male",40,">50K"
28,"Private","HS-grad",9,"Single","Blue-Collar","Other","Male",40,"<=50K"
17,"Private","10th",6,"Single","Service","White","Female",25,"<=50K"
46,"Government","Some-college",10,"Single","Service","Black","Female",40,"<=50K"
45,"Private","Bachelors",13,"Divorced","White-Collar","White","Male",40,">50K"
21,"Private","Some-college",10,"Single","Professional","White","Female",32,"<=50K"
18,"Self-Employed","HS-grad",9,"Married","Service","White","Female",40,"<=50K"
17,"Private","11th",7,"Single","Service","White","Male",15,"<=50K"
90,"Private","Some-college",10,"Divorced","Sales","Black","Female",37,"<=50K"
23,"Private","Some-college",10,"Single","Blue-Collar","White","Male",40,"<=50K"
41,"Private","Bachelors",13,"Married","Professional","White","Male",40,">50K"
19,"Self-Employed","Some-college",10,"Single","Blue-Collar","White","Male",50,"<=50K"
69,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
23,"Government","Assoc-acdm",12,"Single","White-Collar","White","Female",32,"<=50K"
28,"Private","Some-college",10,"Single","Service","White","Male",54,"<=50K"
37,"Private","Assoc-acdm",12,"Married","Sales","White","Male",45,">50K"
57,"Private","HS-grad",9,"Married","Sales","White","Male",30,"<=50K"
30,"Government","Some-college",10,"Single","Service","Black","Male",40,"<=50K"
48,"Private","HS-grad",9,"Separated","White-Collar","White","Female",40,"<=50K"
73,"Private","HS-grad",9,"Widowed","Service","White","Female",32,"<=50K"
25,"Private","5th-6th",3,"Single","Blue-Collar","White","Male",40,"<=50K"
33,"Private","Masters",14,"Single","White-Collar","White","Male",40,">50K"
36,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
28,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
57,"Private","HS-grad",9,"Divorced","Service","White","Female",40,"<=50K"
31,"Private","Some-college",10,"Single","Service","Black","Female",40,"<=50K"
35,"Other/Unknown","9th",5,"Divorced","Other/Unknown","Amer-Indian-Eskimo","Male",38,"<=50K"
40,"Government","HS-grad",9,"Divorced","Service","Black","Female",48,"<=50K"
32,"Private","Some-college",10,"Single","Professional","White","Female",40,"<=50K"
35,"Other/Unknown","Bachelors",13,"Single","Other/Unknown","White","Male",40,"<=50K"
26,"Private","HS-grad",9,"Single","White-Collar","Black","Female",40,"<=50K"
27,"Self-Employed","Some-college",10,"Separated","Sales","White","Female",40,"<=50K"
17,"Private","10th",6,"Single","Service","White","Female",18,"<=50K"
29,"Private","Some-college",10,"Single","Blue-Collar","White","Female",40,"<=50K"
18,"Private","11th",7,"Single","Service","White","Female",30,"<=50K"
20,"Private","Some-college",10,"Single","Sales","White","Male",30,"<=50K"
69,"Other/Unknown","HS-grad",9,"Married","Other/Unknown","White","Male",24,"<=50K"
18,"Government","Some-college",10,"Single","Service","White","Female",40,"<=50K"
56,"Private","HS-grad",9,"Single","Service","Black","Female",40,"<=50K"
40,"Private","Some-college",10,"Separated","Service","White","Female",8,"<=50K"
46,"Private","Some-college",10,"Divorced","White-Collar","White","Male",40,"<=50K"
41,"Private","12th",8,"Married","Service","Black","Male",40,"<=50K"
53,"Private","Some-college",10,"Widowed","White-Collar","White","Female",40,"<=50K"
50,"Private","Masters",14,"Married","White-Collar","White","Male",50,">50K"
23,"Private","11th",7,"Single","Blue-Collar","White","Male",50,"<=50K"
40,"Private","Bachelors",13,"Married","White-Collar","White","Male",40,">50K"
54,"Self-Employed","Some-college",10,"Married","Blue-Collar","White","Male",40,">50K"
45,"Private","Some-college",10,"Divorced","White-Collar","White","Female",40,"<=50K"
53,"Government","HS-grad",9,"Married","Blue-Collar","Black","Male",40,">50K"
17,"Other/Unknown","11th",7,"Single","Other/Unknown","White","Male",20,"<=50K"
50,"Government","Bachelors",13,"Divorced","White-Collar","White","Female",40,">50K"
22,"Other/Unknown","Bachelors",13,"Single","Other/Unknown","White","Male",25,"<=50K"
30,"Private","Bachelors",13,"Single","Service","White","Male",40,"<=50K"
40,"Self-Employed","Bachelors",13,"Married","Blue-Collar","White","Male",40,"<=50K"
36,"Government","Masters",14,"Single","Professional","White","Male",40,"<=50K"
25,"Self-Employed","Assoc-acdm",12,"Single","Sales","White","Male",50,"<=50K"
29,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
29,"Private","Bachelors",13,"Single","Blue-Collar","White","Male",50,"<=50K"
22,"Private","Bachelors",13,"Single","Sales","White","Female",40,"<=50K"
56,"Private","Bachelors",13,"Divorced","Professional","Black","Female",50,"<=50K"
60,"Government","Masters",14,"Married","White-Collar","White","Male",40,">50K"
37,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",50,"<=50K"
53,"Private","7th-8th",4,"Divorced","Blue-Collar","White","Female",40,"<=50K"
23,"Government","Some-college",10,"Single","White-Collar","White","Female",20,"<=50K"
18,"Private","HS-grad",9,"Single","Service","White","Female",10,"<=50K"
36,"Private","Some-college",10,"Divorced","Sales","White","Female",45,"<=50K"
67,"Self-Employed","HS-grad",9,"Married","White-Collar","White","Male",50,">50K"
31,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",60,"<=50K"
26,"Private","Bachelors",13,"Married","Sales","White","Male",48,">50K"
18,"Private","11th",7,"Single","White-Collar","Asian-Pac-Islander","Female",20,"<=50K"
45,"Government","Masters",14,"Divorced","Professional","Black","Female",40,"<=50K"
64,"Private","11th",7,"Married","Sales","White","Male",40,"<=50K"
26,"Private","HS-grad",9,"Single","Sales","White","Female",38,"<=50K"
53,"Private","Some-college",10,"Divorced","Professional","White","Female",40,"<=50K"
27,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",28,"<=50K"
32,"Private","Some-college",10,"Divorced","Blue-Collar","Amer-Indian-Eskimo","Male",40,"<=50K"
49,"Self-Employed","HS-grad",9,"Divorced","White-Collar","White","Female",30,">50K"
59,"Private","10th",6,"Married","Blue-Collar","White","Male",40,">50K"
44,"Private","Masters",14,"Married","Professional","White","Male",55,">50K"
61,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",60,"<=50K"
41,"Other/Unknown","HS-grad",9,"Divorced","Other/Unknown","White","Female",40,"<=50K"
46,"Government","HS-grad",9,"Separated","White-Collar","White","Female",37,"<=50K"
32,"Private","HS-grad",9,"Single","White-Collar","White","Male",40,"<=50K"
29,"Private","HS-grad",9,"Single","Sales","White","Female",35,"<=50K"
48,"Private","Masters",14,"Single","White-Collar","White","Male",40,"<=50K"
32,"Private","Some-college",10,"Divorced","White-Collar","White","Female",30,"<=50K"
21,"Private","HS-grad",9,"Single","Blue-Collar","White","Female",35,"<=50K"
50,"Self-Employed","Prof-school",15,"Married","Professional","White","Male",50,">50K"
44,"Government","Masters",14,"Married","Professional","White","Male",44,">50K"
51,"Private","HS-grad",9,"Separated","White-Collar","White","Female",40,"<=50K"
42,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
27,"Private","Bachelors",13,"Single","Service","White","Female",40,"<=50K"
70,"Self-Employed","HS-grad",9,"Married","White-Collar","White","Male",3,"<=50K"
33,"Private","HS-grad",9,"Divorced","White-Collar","White","Female",40,"<=50K"
65,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",60,">50K"
39,"Private","Masters",14,"Single","White-Collar","White","Male",40,"<=50K"
32,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
30,"Private","Some-college",10,"Divorced","Professional","White","Female",40,"<=50K"
43,"Self-Employed","Some-college",10,"Married","White-Collar","White","Male",40,"<=50K"
31,"Private","9th",5,"Single","Service","White","Male",40,"<=50K"
64,"Government","Bachelors",13,"Divorced","White-Collar","Black","Female",40,"<=50K"
37,"Government","Some-college",10,"Separated","Service","Other","Male",52,"<=50K"
49,"Self-Employed","HS-grad",9,"Divorced","Sales","White","Male",40,"<=50K"
29,"Private","11th",7,"Single","Blue-Collar","White","Male",48,"<=50K"
35,"Government","HS-grad",9,"Divorced","White-Collar","White","Male",40,"<=50K"
37,"Private","Assoc-acdm",12,"Married","Professional","White","Male",45,"<=50K"
42,"Government","Masters",14,"Married","Professional","White","Male",50,">50K"
21,"Other/Unknown","Some-college",10,"Single","Other/Unknown","White","Male",40,"<=50K"
23,"Private","Assoc-acdm",12,"Single","Sales","White","Male",40,"<=50K"
35,"Government","HS-grad",9,"Single","Service","Black","Female",40,"<=50K"
29,"Government","Assoc-voc",11,"Married","Service","White","Male",40,">50K"
23,"Private","Some-college",10,"Single","Service","White","Female",25,"<=50K"
21,"Private","Some-college",10,"Single","Service","White","Female",20,"<=50K"
45,"Private","Bachelors",13,"Single","Professional","White","Male",40,"<=50K"
24,"Other/Unknown","Bachelors",13,"Single","Other/Unknown","White","Male",50,"<=50K"
38,"Private","HS-grad",9,"Single","Blue-Collar","White","Male",50,"<=50K"
28,"Other/Unknown","10th",6,"Single","Other/Unknown","White","Female",38,"<=50K"
23,"Private","HS-grad",9,"Single","Sales","White","Female",48,"<=50K"
39,"Self-Employed","Bachelors",13,"Single","Sales","Asian-Pac-Islander","Male",60,"<=50K"
45,"Private","Masters",14,"Married","White-Collar","White","Male",50,">50K"
68,"Private","Assoc-acdm",12,"Divorced","White-Collar","White","Female",43,"<=50K"
60,"Government","Assoc-voc",11,"Divorced","Professional","White","Male",40,">50K"
38,"Government","Doctorate",16,"Married","Professional","White","Female",40,">50K"
41,"Private","12th",8,"Separated","Blue-Collar","Black","Male",40,"<=50K"
48,"Private","HS-grad",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
33,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
48,"Private","Assoc-voc",11,"Married","Blue-Collar","White","Male",40,"<=50K"
23,"Government","Some-college",10,"Single","White-Collar","White","Female",20,"<=50K"
26,"Private","9th",5,"Married","Blue-Collar","White","Male",45,"<=50K"
55,"Self-Employed","Bachelors",13,"Married","White-Collar","White","Male",50,">50K"
35,"Government","Masters",14,"Married","Professional","White","Male",75,"<=50K"
52,"Private","Some-college",10,"Married","White-Collar","White","Male",55,">50K"
46,"Government","HS-grad",9,"Separated","White-Collar","White","Female",38,"<=50K"
72,"Other/Unknown","HS-grad",9,"Married","Other/Unknown","Asian-Pac-Islander","Male",1,"<=50K"
18,"Private","HS-grad",9,"Single","Service","White","Female",30,"<=50K"
62,"Government","HS-grad",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
22,"Private","Some-college",10,"Single","Blue-Collar","White","Female",30,"<=50K"
40,"Private","Some-college",10,"Married","White-Collar","White","Female",40,">50K"
26,"Private","Some-college",10,"Married","Sales","White","Male",50,"<=50K"
35,"Private","Assoc-acdm",12,"Married","Sales","Black","Female",36,"<=50K"
25,"Self-Employed","HS-grad",9,"Single","Sales","Asian-Pac-Islander","Female",40,"<=50K"
46,"Other/Unknown","Assoc-voc",11,"Married","Other/Unknown","Black","Female",35,">50K"
39,"Private","Bachelors",13,"Married","Blue-Collar","White","Male",50,">50K"
41,"Private","Some-college",10,"Married","Blue-Collar","Black","Male",45,">50K"
59,"Private","Bachelors",13,"Married","Blue-Collar","White","Male",40,">50K"
37,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,"<=50K"
38,"Private","Some-college",10,"Married","Blue-Collar","White","Male",43,"<=50K"
33,"Private","Bachelors",13,"Single","White-Collar","Asian-Pac-Islander","Male",40,"<=50K"
23,"Private","Assoc-acdm",12,"Married","Service","White","Female",40,"<=50K"
67,"Self-Employed","Masters",14,"Widowed","Professional","White","Male",2,">50K"
60,"Private","Bachelors",13,"Divorced","Professional","White","Female",48,">50K"
39,"Self-Employed","Bachelors",13,"Married","Professional","White","Male",50,">50K"
32,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",60,">50K"
26,"Private","Bachelors",13,"Single","Professional","White","Female",45,"<=50K"
39,"Private","HS-grad",9,"Divorced","Service","White","Female",50,"<=50K"
28,"Private","Some-college",10,"Single","White-Collar","White","Female",40,"<=50K"
29,"Private","11th",7,"Divorced","Blue-Collar","White","Female",52,"<=50K"
43,"Private","Assoc-voc",11,"Married","Blue-Collar","White","Male",50,"<=50K"
23,"Private","Some-college",10,"Single","Service","White","Male",25,"<=50K"
32,"Private","Bachelors",13,"Married","Sales","White","Male",45,">50K"
33,"Self-Employed","Some-college",10,"Married","Professional","White","Female",60,">50K"
45,"Private","HS-grad",9,"Divorced","Service","Black","Female",35,"<=50K"
48,"Private","HS-grad",9,"Divorced","Blue-Collar","White","Male",40,"<=50K"
43,"Government","Prof-school",15,"Married","Professional","White","Male",45,">50K"
50,"Self-Employed","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
63,"Private","Bachelors",13,"Single","Service","White","Male",40,">50K"
55,"Private","HS-grad",9,"Married","Blue-Collar","White","Male",40,">50K"
22,"Private","Bachelors",13,"Single","White-Collar","White","Female",35,"<=50K"
32,"Self-Employed","HS-grad",9,"Single","Service","White","Male",60,"<=50K"
27,"Private","Assoc-acdm",12,"Married","White-Collar","White","Male",55,"<=50K"
22,"Private","Bachelors",13,"Single","Sales","White","Female",15,"<=50K"
